NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,35.62222222222222,22.335361986359846,53,0,5715.0,2.1081851067789197,5718,5713
s0,342.5888888888889,215.29707612425747,501,1,163.21666666666667,0.5894913061275798,164,162
s1,183.32222222222222,115.97593886260083,273,1,193.0,0.0,193,193
s2,221.98333333333332,138.48038268610065,324,1,186.0,0.0,186,186
s3,64.42777777777778,39.68109409271702,94,1,64.30555555555556,0.46064233199380555,65,64
s4,205.49444444444444,129.93038722597328,307,1,219.0,0.0,219,219
s5,77.47777777777777,48.41951575731463,115,1,170.0,0.0,170,170
s6,34.394444444444446,21.35740756797724,50,1,153.9111111111111,0.28458329944145994,154,153
s7,49.06666666666667,30.041009008058005,74,1,151.0,0.0,151,151
s8,35.955555555555556,21.9007412919244,54,1,64.0,0.0,64,64
s9,41.85,25.49955881971294,63,1,162.0,0.0,162,162
