NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,34.144444444444446,21.745784322540985,52,0,3028.838888888889,4.338668368275749,3036,3023
s0,322.6611111111111,220.94265630824484,500,1,153.2111111111111,0.9774620702438699,154,152
s1,174.20555555555555,120.37809403995129,275,1,172.0,0.0,172,172
s2,205.2722222222222,140.8211564974665,320,1,173.0,0.0,173,173
s3,60.75,40.306723315651006,94,1,64.0,0.0,64,64
s4,194.95,133.8184622289964,305,1,193.0,0.0,193,193
s5,72.66666666666667,49.16977391311319,112,1,159.0,0.0,159,159
s6,31.8,20.886837960782863,49,1,145.0,0.0,145,145
s7,44.922222222222224,29.509029796083993,69,1,148.0,0.0,148,148
s8,34.233333333333334,22.216885470290386,52,1,64.0,0.0,64,64
s9,37.6,24.89413139231369,58,1,153.0,0.0,153,153
