NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,34.02777777777778,22.79313506678797,51,0,2995.6111111111113,4.411335006912292,3003,2990
s0,323.0833333333333,223.05410093617297,500,1,152.30555555555554,0.46064233199380555,153,152
s1,173.72222222222223,119.92673946833614,271,1,172.0,0.0,172,172
s2,206.47222222222223,142.3424052751188,319,1,172.97222222222223,0.16433554953054486,173,172
s3,60.97222222222222,41.17677751078682,93,1,64.0,0.0,64,64
s4,191.0,132.1119054270112,297,1,193.0,0.0,193,193
s5,72.61111111111111,49.45889302001645,112,1,159.0,0.0,159,159
s6,31.805555555555557,21.20379872209019,49,1,145.0,0.0,145,145
s7,44.47222222222222,29.473609769410775,67,1,148.0,0.0,148,148
s8,33.25,22.212827875401686,51,1,64.0,0.0,64,64
s9,38.416666666666664,25.87295348857997,59,1,153.0,0.0,153,153
