NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,35.18333333333333,19.237831651895352,51,0,5688.388888888889,1.7838438175558138,5691,5686
s0,346.23333333333335,192.5864625448932,500,1,164.8111111111111,0.5848920972556381,165,163
s1,187.68333333333334,105.92772562249958,277,1,193.30555555555554,0.4606423319938055,194,193
s2,223.17222222222222,124.30490428134792,328,1,188.0,0.0,188,188
s3,64.13333333333334,34.93842202122662,94,1,64.90555555555555,0.29244604862781903,65,64
s4,208.69444444444446,118.90468158348155,311,1,220.0,0.0,220,220
s5,77.36666666666666,43.26377751011167,113,1,170.0,0.0,170,170
s6,33.772222222222226,18.418538533998703,49,1,154.0,0.0,154,154
s7,48.78333333333333,27.148004837679448,73,1,152.0,0.0,152,152
s8,36.477777777777774,20.02511077942879,53,1,64.0,0.0,64,64
s9,41.86666666666667,23.298402424963722,63,1,162.0,0.0,162,162
