NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,65.25,40.90665186331762,97,0,5303.311111111111,6.645206199366485,5314,5294
s0,142.2,88.58363279974468,214,1,157.60555555555555,0.488731035121935,158,157
s1,191.24444444444444,120.24935306927952,288,1,184.0,0.0,184,184
s2,225.13888888888889,140.50467623253638,338,1,180.0,0.0,180,180
s3,95.62222222222222,59.31293240615645,142,1,64.0,0.0,64,64
s4,310.01666666666665,194.5647699924686,463,1,212.0,0.0,212,212
s5,160.27777777777777,100.09234933331183,239,1,165.0,0.0,165,165
s6,96.23333333333333,59.775515240123376,142,1,153.0,0.0,153,153
s7,123.22777777777777,77.19008503943407,186,1,150.0,0.0,150,150
s8,72.7611111111111,45.120008359052726,108,1,64.0,0.0,64,64
s9,121.46111111111111,75.66963018344127,180,1,156.72222222222223,0.44790320823880836,157,156
