Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,25%,50%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,add_item_to_cart,1184,0,10,15.082727037814628,4.262497008312494,85.67964204121381,0.0,6.604563793676804,0.0,8,10,15,18,40,50,56,62,67,86,86
GET,get_address,1181,0,48,51.40809417841444,42.996848991606385,106.53409903170541,283.0,6.587829257037421,0.0,47,48,52,53,57,72,90,96,110,110,110
GET,get_basket,1181,0,3,5.47484472921555,0.8552749641239643,89.97072896454483,23020.0,6.587829257037421,0.0,2,3,5,5,9,20,43,47,52,90,90
GET,get_card,1181,0,48,52.76353073552421,42.7486959961243,104.78228505235165,17.0,6.587829257037421,0.0,47,48,53,54,65,85,92,95,98,100,100
GET,get_cart,13462,0,48,52.00182781165007,42.22872498212382,133.90947302104905,421.57539741494577,75.09344407979488,0.0,46,48,52,53,65,82,90,94,120,130,130
GET,get_catalogue1,6467,0,4,8.516491846471203,1.6591530293226242,69.00864304043353,1643.0,36.07408281563167,0.0,3,4,8,10,19,38,47,51,61,69,69
GET,get_catalogue2,1416,0,49,53.114997449190895,41.979859001003206,102.34928503632545,22.0,7.898701293789151,0.0,46,49,54,57,75,84,89,92,99,100,100
GET,get_catalogue3,1415,0,5,8.120658333197749,1.9613929907791317,70.99313999060541,1927.0,7.893123114909357,0.0,4,5,8,10,14,25,44,51,57,71,71
GET,get_category,1416,0,3,8.684721961033748,0.8630349766463041,92.27074502268806,11518.0,7.898701293789151,0.0,2,3,6,8,34,41,46,48,88,92,92
GET,get_customer,6998,0,48,53.010218912533226,42.716828000266105,119.89714403171092,366.1694769934267,39.0360958008026,0.0,47,48,53,55,74,84,91,95,100,120,120
GET,get_customer_orders,1809,0,3,7.0631316662346455,0.869609008077532,60.781213047448546,6368.0,10.090925593548429,0.0,2,3,6,7,17,37,44,47,56,61,61
GET,get_detail,2597,0,2,4.6940815920707,0.8374219760298729,72.37189298029989,10364.0,14.486530550826572,0.0,2,2,4,5,8,14,40,46,52,72,72
GET,get_index,5286,0,3,6.159161099597792,0.7876740419305861,84.18878295924515,8688.0,29.486253558594246,0.0,2,3,5,6,13,33,42,46,60,84,84
GET,get_item,6763,0,48,50.828210195963635,42.01219999231398,126.20203499682248,286.0,37.72522376405087,0.0,46,48,52,52,58,76,88,92,100,130,130
GET,get_orders,2987,0,49,52.62921058583664,42.61492204386741,114.00223401142284,2.0,16.662020313946464,0.0,47,49,53,55,63,80,88,94,110,110,110
GET,get_related,2594,0,48,51.414167040802106,42.74480196181685,104.79902499355376,760.0,14.469796014187189,0.0,47,48,52,53,60,75,88,92,100,100,100
GET,get_tags,1415,0,48,50.966629463407564,42.66764398198575,109.00511004729196,107.0,7.893123114909357,0.0,45,48,52,52,58,80,88,92,110,110,110
GET,login,1819,0,53,62.286891009586384,43.93675399478525,117.86580801708624,13.0,10.146707382346374,0.0,49,53,77,83,92,96,100,100,110,120,120
,Aggregated,61171,0,46,36.777321236805946,0.7876740419305861,133.90947302104905,2516.187736018702,341.2227802559154,0.0,6,46,50,52,57,76,88,92,100,130,130
