NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,35.72222222222222,20.128215562448528,53,0,5696.333333333333,2.549509756796393,5699,5692
s0,346.02777777777777,194.16709386378054,500,1,163.77777777777777,0.41573970964154905,164,163
s1,187.66666666666666,104.5713472547173,274,1,193.0,0.0,193,193
s2,223.63888888888889,125.51807146953819,324,1,187.0,0.0,187,187
s3,65.08333333333333,36.174250356971996,94,1,64.77777777777777,0.41573970964154905,65,64
s4,209.55555555555554,117.2993427196808,310,1,220.0,0.0,220,220
s5,78.69444444444444,43.683088161873634,117,1,170.0,0.0,170,170
s6,35.02777777777778,19.263503360718037,53,1,154.0,0.0,154,154
s7,49.166666666666664,27.10319784330501,71,1,151.0,0.0,151,151
s8,35.77777777777778,19.593240204937906,52,1,64.0,0.0,64,64
s9,41.861111111111114,23.323989531259894,61,1,162.0,0.0,162,162
