NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,33.44444444444444,21.74913081844938,50,0,4287.5055555555555,4.2472176803987045,4295,4282
s0,324.0444444444444,212.40113575293287,500,1,155.31666666666666,0.8973727083981202,156,154
s1,173.1888888888889,113.69710193164258,270,1,178.4,0.4898979485566356,179,178
s2,206.1888888888889,135.58313517252017,323,1,175.61111111111111,0.48749802152178445,176,175
s3,60.01111111111111,38.91414893909824,93,1,64.0,0.0,64,64
s4,192.96666666666667,126.52825332268242,301,1,201.0,0.0,201,201
s5,71.7,46.408200903623815,110,1,160.70555555555555,0.4557926212437482,161,160
s6,31.622222222222224,20.18281875357122,49,1,151.0,0.0,151,151
s7,45.71111111111111,29.386030106703746,70,1,149.0,0.0,149,149
s8,33.644444444444446,21.326723513059125,51,1,64.0,0.0,64,64
s9,38.65555555555556,24.64894007687917,60,1,156.0,0.0,156,156
