NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,33.827777777777776,19.77254846597945,51,0,4309.3388888888885,4.33226126339594,4315,4304
s0,322.5722222222222,206.44655026733665,500,1,155.17222222222222,0.6309653587564196,156,154
s1,172.66666666666666,111.21625580622445,271,1,179.0,0.0,179,179
s2,209.01666666666668,134.1852564760956,326,1,175.87222222222223,0.3338422041683025,176,175
s3,60.772222222222226,37.610109538609066,93,1,64.0,0.0,64,64
s4,192.19444444444446,121.93518757576011,299,1,201.0,0.0,201,201
s5,72.46666666666667,44.915649339128514,112,1,161.0,0.0,161,161
s6,31.572222222222223,19.13578107326562,49,1,151.0,0.0,151,151
s7,44.7,27.6714654472798,70,1,149.3,0.4582575694955841,150,149
s8,33.91111111111111,20.584322213462706,52,1,64.0,0.0,64,64
s9,39.05555555555556,23.903212759939063,60,1,156.0,0.0,156,156
