NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,69.21666666666667,39.8196315346533,102,0,5698.172222222222,2.005078428933103,5700,5693
s0,179.69444444444446,104.01116912365295,266,1,163.0,0.0,163,163
s1,216.58333333333334,124.53521924874639,317,1,193.0,0.0,193,193
s2,251.65555555555557,145.42444858727703,372,1,187.0,0.0,187,187
s3,107.72777777777777,62.01709715478606,159,1,64.91111111111111,0.28458329944146,65,64
s4,344.94444444444446,197.33093248039003,500,1,220.0,0.0,220,220
s5,167.78333333333333,95.15065685532602,243,1,170.0,0.0,170,170
s6,95.22222222222223,54.424826397472884,140,1,154.0,0.0,154,154
s7,150.41666666666666,86.59688697253112,222,1,151.3,0.4582575694955841,152,151
s8,88.51666666666667,50.83092617251387,130,1,64.0,0.0,64,64
s9,142.79444444444445,82.29322216063876,211,1,162.0,0.0,162,162
