NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,68.40555555555555,45.16718292721217,102,0,5630.683333333333,2.5264709686745968,5634,5627
s0,173.01111111111112,113.67419275616359,259,1,158.61111111111111,0.48749802152178456,159,158
s1,205.0388888888889,134.048803877497,304,1,186.0,0.0,186,186
s2,239.8388888888889,157.71645316442238,360,1,181.9111111111111,0.28458329944145994,182,181
s3,103.75555555555556,67.86617732487487,155,1,64.91111111111111,0.28458329944145994,65,64
s4,332.53333333333336,218.3824474021054,495,1,214.60555555555555,0.48873103512193494,215,214
s5,165.0888888888889,107.99625965173715,245,1,165.0,0.0,165,165
s6,91.61111111111111,59.804904006359514,136,1,153.0,0.0,153,153
s7,140.8111111111111,91.83825085980054,210,1,150.30555555555554,0.46064233199380555,151,150
s8,86.92777777777778,56.47005406560931,129,1,64.0,0.0,64,64
s9,134.5611111111111,88.00019974023348,200,1,157.0,0.0,157,157
