NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,67.25555555555556,37.548357298322244,100,0,5755.4111111111115,2.0970584925050746,5757,5751
s0,175.55555555555554,97.05057228191347,259,1,159.0,0.0,159,159
s1,213.26111111111112,118.5448983807349,316,1,187.0,0.0,187,187
s2,247.17777777777778,136.04076821778077,364,1,182.0,0.0,182,182
s3,105.70555555555555,58.058179366545964,156,1,64.51666666666667,0.4997221450188317,65,64
s4,340.7,187.9810540098833,501,1,215.0,0.0,215,215
s5,166.0611111111111,90.86547834200285,243,1,167.0,0.0,167,167
s6,94.17222222222222,51.65180760046121,139,1,153.0,0.0,153,153
s7,147.25555555555556,82.0723341004224,219,1,151.0,0.0,151,151
s8,87.30555555555556,48.07865051977301,129,1,64.0,0.0,64,64
s9,139.21666666666667,77.89011312241254,207,1,158.82222222222222,0.38232556742411666,159,158
