NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,67.88888888888889,38.50510628314825,101,0,5745.0055555555555,3.05231646499329,5749,5741
s0,176.00555555555556,100.93031133863396,263,1,159.57222222222222,0.49475645586215844,160,159
s1,213.91666666666666,122.17455067784506,317,1,187.0,0.0,187,187
s2,247.61111111111111,141.52174504643324,371,1,182.0,0.0,182,182
s3,105.83333333333333,60.00819388494653,158,1,64.87777777777778,0.32754228828852605,65,64
s4,340.31111111111113,192.37779061260593,501,1,215.3,0.4582575694955841,216,215
s5,165.18333333333334,92.40649778740311,242,1,167.0,0.0,167,167
s6,94.33333333333333,52.988573191669246,139,1,153.0,0.0,153,153
s7,149.14444444444445,85.26045861047861,223,1,151.0,0.0,151,151
s8,87.96111111111111,49.74505714014754,130,1,64.0,0.0,64,64
s9,141.05,81.09591543351614,211,1,159.2722222222222,0.4451036777545399,160,159
