NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,67.81666666666666,37.48354824304776,100,0,5681.555555555556,1.3873324612452096,5683,5679
s0,159.39444444444445,87.48317280878281,236,1,163.60555555555555,0.48873103512193494,164,163
s1,218.28333333333333,120.0215385762998,320,1,193.82222222222222,0.38232556742411666,194,193
s2,253.97222222222223,140.08185823358014,374,1,188.0,0.0,188,188
s3,104.07777777777778,57.55600707673599,153,1,64.82222222222222,0.38232556742411666,65,64
s4,344.3888888888889,187.00461636871393,500,1,220.3,0.45825756949558405,221,220
s5,178.3388888888889,97.13079177004863,260,1,170.0,0.0,170,170
s6,108.62222222222222,59.526852535973276,160,1,154.0,0.0,154,154
s7,138.07222222222222,76.1803438161749,203,1,152.0,0.0,152,152
s8,79.56111111111112,42.848073195223265,117,1,64.0,0.0,64,64
s9,135.86666666666667,75.09515445234946,202,1,162.0,0.0,162,162
