NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,68.15555555555555,37.94174221710352,100,0,5686.733333333334,1.9396448701301539,5689,5683
s0,159.95,90.32689245180529,238,1,163.85555555555555,0.35153982265680833,164,163
s1,215.54444444444445,119.5342499603367,317,1,193.85555555555555,0.35153982265680833,194,193
s2,260.5777777777778,146.3354576746166,384,1,188.0,0.0,188,188
s3,105.2,58.104733025804364,154,1,64.85555555555555,0.35153982265680833,65,64
s4,344.1722222222222,187.62932815514375,501,1,220.0,0.0,220,220
s5,177.0222222222222,96.84196493689863,259,1,170.0,0.0,170,170
s6,108.53333333333333,60.91290686071567,160,1,154.0,0.0,154,154
s7,139.84444444444443,78.48232796285502,207,1,152.0,0.0,152,152
s8,79.88888888888889,43.28701227965227,116,1,64.0,0.0,64,64
s9,136.1,75.7904347526784,201,1,162.3,0.45825756949558405,163,162
