NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,67.08888888888889,39.041472093273796,100,0,5738.533333333334,1.0241527663824812,5741,5737
s0,161.39444444444445,93.52495194226228,239,1,162.0,0.0,162,162
s1,192.80555555555554,111.94116000144511,286,1,191.0,0.0,191,191
s2,223.27777777777777,129.64965850559454,332,1,185.0,0.0,185,185
s3,97.66111111111111,56.553039400478724,144,1,64.91111111111111,0.28458329944146,65,64
s4,312.0444444444444,181.67546835626743,463,1,217.60555555555555,0.48873103512193494,218,217
s5,157.4388888888889,91.54647659272972,233,1,169.0,0.0,169,169
s6,87.59444444444445,50.356583727367344,129,1,153.0,0.0,153,153
s7,131.51666666666668,76.32492493718331,195,1,151.0,0.0,151,151
s8,82.41666666666667,47.41857055345863,121,1,64.0,0.0,64,64
s9,126.33333333333333,73.38369482839268,187,1,161.60555555555555,0.48873103512193494,162,161
