NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,62.605555555555554,43.80049431763454,101,0,1657.6222222222223,7.910018651161854,1672,1648
s0,157.68333333333334,111.71772340243164,260,1,147.0,0.0,147,147
s1,188.4,133.7585968161382,312,1,165.61111111111111,0.4874980215217845,166,165
s2,218.15555555555557,154.80775971874215,360,1,167.0,0.0,167,167
s3,94.67777777777778,66.80491129280472,156,1,64.0,0.0,64,64
s4,302.22222222222223,215.24465551644965,500,1,178.61111111111111,0.4874980215217845,179,178
s5,149.37777777777777,105.49102940037422,245,1,153.30555555555554,0.46064233199380555,154,153
s6,83.53333333333333,58.586251705403456,137,1,141.0,0.0,141,141
s7,130.2,92.23727855675033,215,1,143.0,0.0,143,143
s8,79.25555555555556,56.03502101585144,130,1,63.611111111111114,0.4874980215217845,64,63
s9,125.0,88.38947901192766,206,1,148.04444444444445,0.20608041101101562,149,148
