NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,63.13333333333333,40.9412044549525,102,0,1616.3444444444444,7.977971213996577,1629,1606
s0,158.16666666666666,104.55686916166191,259,1,147.3,0.458257569495584,148,147
s1,188.05,124.63984894264131,309,1,164.77777777777777,0.41573970964154905,165,164
s2,219.0222222222222,145.7747865546773,360,1,167.0,0.0,167,167
s3,95.7611111111111,63.09651899967654,157,1,64.0,0.0,64,64
s4,302.35,201.59110085627404,498,1,178.0,0.0,178,178
s5,150.11111111111111,98.87162770700246,246,1,153.0,0.0,153,153
s6,83.67777777777778,55.18752431035634,137,1,141.0,0.0,141,141
s7,130.54444444444445,87.07954997983946,215,1,143.0,0.0,143,143
s8,79.43333333333334,52.34226038510585,130,1,63.77777777777778,0.4157397096415491,64,63
s9,124.87222222222222,83.27391418656035,206,1,148.0,0.0,148,148
