NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,63.72222222222222,43.476437495314066,103,0,1595.3333333333333,7.659416862050705,1610,1586
s0,158.52777777777777,108.97769550363944,262,1,147.0,0.0,147,147
s1,189.52777777777777,129.88039072570473,310,1,164.61111111111111,0.48749802152178445,165,164
s2,220.25,152.00317522268335,366,1,167.0,0.0,167,167
s3,96.33333333333333,65.9444210427741,159,1,64.0,0.0,64,64
s4,304.3611111111111,209.48483805885144,500,1,178.0,0.0,178,178
s5,150.41666666666666,103.04728553220389,247,1,153.0,0.0,153,153
s6,84.36111111111111,57.440381061960316,138,1,141.0,0.0,141,141
s7,131.11111111111111,90.17753408871295,217,1,143.0,0.0,143,143
s8,79.97222222222223,54.37242260104081,131,1,63.69444444444444,0.46064233199380555,64,63
s9,126.16666666666667,86.79909753755123,209,1,148.0,0.0,148,148
