NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,35.52777777777778,20.98132252890004,53,0,5635.116666666667,1.2704985897932615,5637,5632
s0,341.7055555555556,202.01473260967387,501,1,159.82222222222222,0.5691665988829199,160,158
s1,185.95,109.49207353350592,279,1,186.0,0.0,186,186
s2,218.1611111111111,128.33282094654805,321,1,181.9111111111111,0.28458329944145994,182,181
s3,64.31111111111112,37.14689891182618,94,1,64.0,0.0,64,64
s4,208.44444444444446,122.83883851174097,314,1,214.0,0.0,214,214
s5,77.56666666666666,45.71166882390826,117,1,165.0,0.0,165,165
s6,33.43333333333333,19.173506026111482,49,1,153.0,0.0,153,153
s7,48.87222222222222,29.38972431074726,74,1,150.0,0.0,150,150
s8,36.205555555555556,20.188472294362615,54,1,64.0,0.0,64,64
s9,42.666666666666664,25.176488149770922,64,1,157.0,0.0,157,157
