NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,35.81111111111111,19.81772183590819,52,0,5636.466666666666,1.499629583893599,5638,5635
s0,343.22777777777776,190.49257292478927,501,1,159.2888888888889,0.7852026552913224,160,158
s1,188.22222222222223,103.56718461170536,277,1,186.0,0.0,186,186
s2,219.15555555555557,122.79168548680873,323,1,181.60555555555555,0.488731035121935,182,181
s3,63.62777777777778,34.7936824654444,93,1,64.0,0.0,64,64
s4,210.57222222222222,116.53902687061797,309,1,214.30555555555554,0.46064233199380555,215,214
s5,79.87222222222222,43.636507467378934,117,1,165.0,0.0,165,165
s6,34.355555555555554,18.38073333751108,50,1,153.0,0.0,153,153
s7,48.75,26.553483763905632,73,1,150.0,0.0,150,150
s8,35.827777777777776,19.295028304823777,52,1,64.0,0.0,64,64
s9,41.15,22.54119069121633,60,1,157.0,0.0,157,157
