NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,67.87777777777778,45.514180397805156,101,0,5757.122222222222,2.7661757708182115,5761,5755
s0,155.13333333333333,103.68989021757778,229,1,159.60555555555555,0.48873103512193494,160,159
s1,213.23888888888888,143.16813596020936,318,1,187.0,0.0,187,187
s2,250.01666666666668,167.78456673166735,368,1,182.0,0.0,182,182
s3,103.97777777777777,69.0545642192185,153,1,64.60555555555555,0.48873103512193494,65,64
s4,337.4555555555556,226.19161793641106,500,1,215.3,0.458257569495584,216,215
s5,174.5,117.07312529640039,260,1,166.60555555555555,0.48873103512193494,167,166
s6,104.45555555555555,69.46488499172499,157,1,153.0,0.0,153,153
s7,137.35555555555555,92.09183956019257,204,1,151.0,0.0,151,151
s8,77.37777777777778,51.35791138401556,113,1,64.0,0.0,64,64
s9,133.43333333333334,89.38059073423044,198,1,158.0,0.0,158,158
