NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,67.5,38.32427429188973,101,0,5755.555555555556,1.8774161387461998,5758,5753
s0,156.77777777777777,87.18183778463366,231,1,159.60555555555555,0.48873103512193494,160,159
s1,212.12222222222223,120.87595365844898,319,1,187.0,0.0,187,187
s2,248.63888888888889,139.07175461645247,368,1,182.0,0.0,182,182
s3,102.18333333333334,56.50117747052318,151,1,64.55555555555556,0.49690399499995325,65,64
s4,340.0722222222222,189.65591740352536,500,1,215.0,0.0,215,215
s5,174.66666666666666,97.61346673942532,258,1,167.0,0.0,167,167
s6,104.68333333333334,58.653357865418826,158,1,153.0,0.0,153,153
s7,136.86111111111111,77.37073548749905,204,1,150.85555555555555,0.35153982265680833,151,150
s8,77.01666666666667,42.24827083904013,113,1,64.3,0.458257569495584,65,64
s9,134.17777777777778,76.09052763032814,203,1,158.0,0.0,158,158
