Timestamp,User Count,Type,Name,Requests/s,Failures/s,25%,50%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1701452107,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1701452108,5,,Aggregated,0.000000,0.000000,12,230,330,340,400,420,420,420,420,420,420,15,0,230.0,205.2323509347237,1.0150620073545724,420.3562269976828,3953.266666666667
1701452109,7,,Aggregated,0.000000,0.000000,4,88,300,330,380,500,590,720,720,720,720,51,0,88,150.16818555059396,0.711811997462064,715.2567950106459,2877.6470588235293
1701452110,7,,Aggregated,9.000000,0.000000,4,73,290,330,380,500,590,720,720,720,720,57,0,73,141.7403684922886,0.711811997462064,715.2567950106459,2912.4912280701756
1701452111,7,,Aggregated,9.000000,0.000000,8,72,290,330,420,720,1300,1400,1400,1400,1400,72,0,70,182.67986455612117,0.711811997462064,1396.4479839924024,2367.777777777778
1701452112,7,,Aggregated,18.666667,0.000000,4,56,250,300,400,590,1300,1400,1400,1400,1400,84,0,45,165.0061570126993,0.711811997462064,1396.4479839924024,2519.7738095238096
1701452113,7,,Aggregated,18.000000,0.000000,3,25,150,250,380,580,1300,1300,1400,1400,1400,103,0,25,139.64088452520477,0.711811997462064,1396.4479839924024,2487.019417475728
1701452114,7,,Aggregated,15.200000,0.000000,3,23,140,230,340,580,1300,1300,1400,1400,1400,118,0,23,127.14439269596261,0.6822819996159524,1396.4479839924024,2831.822033898305
1701452115,7,,Aggregated,16.166667,0.000000,3,22,110,170,330,420,1300,1300,1400,1400,1400,144,0,21,112.68150387604692,0.6822819996159524,1396.4479839924024,2666.402777777778
1701452116,7,,Aggregated,16.166667,0.000000,3,21,100,150,330,420,720,1300,1400,1400,1400,156,0,20,106.73520840487654,0.6822819996159524,1396.4479839924024,2727.448717948718
1701452117,7,,Aggregated,16.375000,0.000000,3,20,97,140,300,400,720,1300,1400,1400,1400,165,0,20,102.09379238887888,0.6822819996159524,1396.4479839924024,2822.0363636363636
1701452118,7,,Aggregated,17.333333,0.000000,3,19,95,140,290,400,720,1300,1400,1400,1400,176,0,18,97.70445088154453,0.6822819996159524,1396.4479839924024,2883.0738636363635
1701452119,7,,Aggregated,15.900000,0.000000,3,19,93,110,290,380,720,1300,1400,1400,1400,194,0,18,91.90644866567268,0.6822819996159524,1396.4479839924024,3031.721649484536
1701452120,7,,Aggregated,16.600000,0.000000,3,18,88,110,290,380,590,1300,1400,1400,1400,215,0,18,88.32273959157837,0.6805610028095543,1396.4479839924024,2879.2372093023255
1701452121,7,,Aggregated,15.500000,0.000000,3,18,85,110,280,340,590,1300,1400,1400,1400,225,0,18,85.91389909852296,0.6805610028095543,1396.4479839924024,2929.9377777777777
1701452122,7,,Aggregated,15.500000,0.000000,3,17,76,100,250,340,590,1300,1400,1400,1400,231,0,17,84.213646446648,0.6805610028095543,1396.4479839924024,2877.78354978355
1701452123,7,,Aggregated,14.300000,0.000000,3,17,73,100,250,340,590,1300,1400,1400,1400,237,0,17,83.36604374766895,0.6805610028095543,1396.4479839924024,3041.0675105485234
1701452124,7,,Aggregated,15.500000,0.000000,3,17,85,110,280,350,580,1300,1400,1400,1400,264,0,16,84.30781966749099,0.6805610028095543,1396.4479839924024,2991.632575757576
1701452125,7,,Aggregated,15.500000,0.000000,3,16,76,100,250,340,580,1300,1400,1400,1400,284,0,16,81.34250299015957,0.6805610028095543,1396.4479839924024,2902.507042253521
