NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,69.25555555555556,39.0360406436898,101,0,5701.45,2.03654118544163,5703,5697
s0,154.03333333333333,85.56342027343744,224,1,162.89444444444445,0.30726792908944073,163,162
s1,206.66666666666666,117.56813627282978,303,1,193.0,0.0,193,193
s2,244.65,137.1844449799045,362,1,186.5888888888889,0.4920353294552117,187,186
s3,101.64444444444445,57.021401656865464,150,1,64.3,0.458257569495584,65,64
s4,336.6166666666667,189.21138311423022,491,1,219.3,0.4582575694955841,220,219
s5,174.73888888888888,97.53838924517468,254,1,170.0,0.0,170,170
s6,105.20555555555555,58.28843007190118,154,1,154.0,0.0,154,154
s7,135.92777777777778,76.789034992385,200,1,151.3,0.4582575694955841,152,151
s8,78.84444444444445,43.86188198604826,115,1,64.0,0.0,64,64
s9,132.37777777777777,74.4479800155455,195,1,162.0,0.0,162,162
