NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,69.15555555555555,45.72913273009792,101,0,5702.266666666666,1.3063945294843617,5706,5701
s0,155.65,101.41348118798935,227,1,163.0,0.0,163,163
s1,211.5,138.650019032735,309,1,193.0,0.0,193,193
s2,249.21666666666667,163.32375056922984,365,1,187.0,0.0,187,187
s3,103.29444444444445,67.92542456598366,151,1,64.91111111111111,0.28458329944145994,65,64
s4,340.3277777777778,224.25347341681504,498,1,220.0,0.0,220,220
s5,175.86111111111111,115.37189932700679,257,1,170.0,0.0,170,170
s6,106.68888888888888,69.61028730558029,155,1,154.0,0.0,154,154
s7,141.35555555555555,92.89424226997915,207,1,151.60555555555555,0.48873103512193494,152,151
s8,79.28888888888889,51.4041166627396,116,1,64.0,0.0,64,64
s9,137.87222222222223,90.48425464966915,203,1,162.0,0.0,162,162
