NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,68.05555555555556,41.99123218300356,101,0,5702.677777777778,3.0196680383327554,5705,5697
s0,156.82777777777778,96.32271167253658,234,1,163.0,0.0,163,163
s1,213.1,130.17206988358822,317,1,193.3,0.4582575694955841,194,193
s2,249.92777777777778,153.85649990081146,370,1,187.0,0.0,187,187
s3,103.22222222222223,63.767072272238124,152,1,64.90555555555555,0.29244604862781903,65,64
s4,340.3777777777778,207.5089062494415,499,1,220.0,0.0,220,220
s5,175.18333333333334,106.77496975727348,257,1,170.0,0.0,170,170
s6,105.80555555555556,65.67978694834694,157,1,154.0,0.0,154,154
s7,137.67222222222222,83.817714287584,204,1,151.3,0.45825756949558405,152,151
s8,79.20555555555555,47.69692480446165,116,1,64.0,0.0,64,64
s9,134.14444444444445,81.84138604114548,200,1,162.0,0.0,162,162
