NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,35.06111111111111,20.877729732071735,51,0,5735.916666666667,1.6393596310755,5738,5734
s0,341.90555555555557,206.43297801848485,500,1,161.5222222222222,0.6536696035592324,162,160
s1,184.0388888888889,111.35799945764954,269,1,188.0,0.0,188,188
s2,222.87222222222223,134.60002602589955,328,1,183.9111111111111,0.28458329944145994,184,183
s3,63.833333333333336,38.11787273999196,94,1,64.0,0.0,64,64
s4,204.95555555555555,124.06359579856266,304,1,217.0,0.0,217,217
s5,76.9,46.07061005794378,113,1,167.0,0.0,167,167
s6,34.733333333333334,20.54901998203861,52,1,153.0,0.0,153,153
s7,48.63333333333333,29.230482567195345,74,1,151.0,0.0,151,151
s8,34.53888888888889,20.336984341311897,51,1,64.0,0.0,64,64
s9,41.388888888888886,24.34049869134176,62,1,161.0,0.0,161,161
