NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,68.33888888888889,40.90044334028787,101,0,5722.238888888889,6.972456835362099,5731,5712
s0,156.95555555555555,93.43689624686232,230,1,162.9111111111111,0.28458329944145994,163,162
s1,210.98333333333332,127.69627485213151,311,1,193.0,0.0,193,193
s2,248.85555555555555,149.12292178759486,371,1,187.0,0.0,187,187
s3,102.87222222222222,60.864150236001954,151,1,64.60555555555555,0.48873103512193494,65,64
s4,337.25,202.8152381684703,496,1,219.60555555555555,0.48873103512193494,220,219
s5,172.82222222222222,104.17955416574232,254,1,170.0,0.0,170,170
s6,105.90555555555555,63.23147047178875,157,1,154.0,0.0,154,154
s7,136.08333333333334,79.37407042325317,199,1,151.0,0.0,151,151
s8,78.06666666666666,45.70662485412324,114,1,64.3,0.458257569495584,65,64
s9,133.26666666666668,78.44783121426762,195,1,162.0,0.0,162,162
