NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,34.83888888888889,20.732198224256795,53,0,392.9222222222222,4.4627539523825615,400,387
s0,325.18333333333334,197.59536305288137,500,1,139.06666666666666,0.7348469228349536,140,138
s1,173.06666666666666,105.25717711079534,269,1,154.76111111111112,0.4264047228330392,155,154
s2,208.1888888888889,127.02942742569049,323,1,158.0,0.0,158,158
s3,61.544444444444444,36.961590006417055,95,1,63.0,0.0,63,63
s4,194.50555555555556,118.57981359134457,301,1,157.0,0.0,157,157
s5,74.47222222222223,45.31892302284574,116,1,144.0,0.0,144,144
s6,32.48888888888889,19.137365686846735,50,1,139.0,0.0,139,139
s7,46.172222222222224,27.627247129430344,74,1,142.0,0.0,142,142
s8,34.31666666666667,20.190337347905363,52,1,63.0,0.0,63,63
s9,38.72222222222222,22.980198131714175,61,1,141.0,0.0,141,141
