NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,34.59444444444444,21.147549693160467,52,0,370.4555555555556,4.461342874843132,376,364
s0,324.18888888888887,212.7104915369163,501,1,137.5888888888889,0.4920353294552117,138,137
s1,172.96666666666667,112.9254867403969,268,1,153.5888888888889,0.4920353294552117,154,153
s2,205.6611111111111,136.54242986823175,320,1,158.0,0.0,158,158
s3,60.96111111111111,39.248406038248355,94,1,63.0,0.0,63,63
s4,193.29444444444445,127.44740515305486,299,1,157.0,0.0,157,157
s5,73.65555555555555,47.45200174002992,114,1,144.0,0.0,144,144
s6,32.65,20.459845497407297,51,1,139.0,0.0,139,139
s7,46.5,29.01005572785639,71,1,142.0,0.0,142,142
s8,34.08888888888889,21.6189959908947,52,1,63.0,0.0,63,63
s9,38.82222222222222,23.811798092438586,59,1,141.0,0.0,141,141
