NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,34.672222222222224,21.999957210957266,51,0,5731.216666666666,2.8171597201594536,5737,5727
s0,341.96666666666664,218.51475668450607,500,1,160.87777777777777,0.4170738750916324,161,159
s1,184.64444444444445,117.94568534439072,270,1,187.0,0.0,187,187
s2,218.62777777777777,140.051341004947,322,1,182.0,0.0,182,182
s3,63.07222222222222,39.48474115339516,92,1,64.0,0.0,64,64
s4,206.11111111111111,132.54051325659256,306,1,215.9111111111111,0.28458329944145994,216,215
s5,76.53888888888889,48.40447223241636,113,1,167.0,0.0,167,167
s6,34.28333333333333,21.0288888595348,50,1,153.0,0.0,153,153
s7,49.5,31.163992755172508,73,1,151.0,0.0,151,151
s8,36.53333333333333,22.63144322004724,53,1,64.0,0.0,64,64
s9,41.61666666666667,26.229812343125054,62,1,160.0,0.0,160,160
