NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,35.294444444444444,21.118895494641286,54,0,146.7722222222222,4.233242197910822,153,141
s0,324.5722222222222,197.61972547056564,500,1,135.21666666666667,0.8046738469715541,136,134
s1,173.50555555555556,105.06381643882614,269,1,148.76111111111112,0.4264047228330392,149,148
s2,203.01666666666668,124.74540628371405,316,1,150.9111111111111,0.6172419738813845,152,150
s3,60.63333333333333,36.728266438202,94,1,63.0,0.0,63,63
s4,194.03333333333333,117.0869050463515,304,1,149.45555555555555,0.49802077402255485,150,149
s5,73.86666666666666,44.48587790898741,114,1,140.0,0.0,140,140
s6,32.18888888888889,19.163561745287126,50,1,136.0,0.0,136,136
s7,45.56666666666667,27.635343714566357,72,1,138.15,0.3570714214271425,139,138
s8,34.922222222222224,20.459840217567564,54,1,63.0,0.0,63,63
s9,38.87222222222222,23.702093333607937,62,1,138.0,0.0,138,138
