NUSER,LOAD_0,LOAD_1,LOAD_2,SR,RES_TIME_category,RES_TIME_login_page,RES_TIME_profile,RES_TIME_logout,RES_TIME_login,RES_TIME_buy,RES_TIME_view_product,RES_TIME_addToCart,RES_TIME_home,CPU_category,CPU_login_page,CPU_profile,CPU_logout,CPU_login,CPU_buy,CPU_view_product,CPU_addToCart,CPU_home,MEM_category,MEM_login_page,MEM_profile,MEM_logout,MEM_login,MEM_buy,MEM_view_product,MEM_addToCart,MEM_home
1,0,1,0,1,7.186777445468806,3.843880231790945,5.686728728469702,6.681141773345492,7.512415370850953,0.0,11.527791665187976,14.860846548900655,3.872148070482058,63.327777777777776,63.327777777777776,63.327777777777776,63.327777777777776,63.327777777777776,63.327777777777776,63.327777777777776,63.327777777777776,63.327777777777776,978.3388888888888,978.3388888888888,978.3388888888888,978.3388888888888,978.3388888888888,978.3388888888888,978.3388888888888,978.3388888888888,978.3388888888888
1,0,1,0,5,7.08212781189062,3.884377284780174,5.506808953431037,6.465114079273556,7.109389655448732,0.0,11.2606573313423,14.190633463489291,3.839439001208632,56.66111111111111,56.66111111111111,56.66111111111111,56.66111111111111,56.66111111111111,56.66111111111111,56.66111111111111,56.66111111111111,56.66111111111111,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0
1,0,1,0,5,7.039085682365883,3.861058768407682,5.495374555956258,6.432479993742428,7.0612426554831975,0.0,10.976951305794188,14.094676207709918,3.82249149690854,56.355555555555554,56.355555555555554,56.355555555555554,56.355555555555554,56.355555555555554,56.355555555555554,56.355555555555554,56.355555555555554,56.355555555555554,1079.0,1079.0,1079.0,1079.0,1079.0,1079.0,1079.0,1079.0,1079.0
1,0,1,0,5,7.005564004895184,3.882665357021276,5.512875217222763,6.433512026074786,7.078403768816575,0.0,11.07044377604887,14.086564868233973,3.8359199785889553,57.67777777777778,57.67777777777778,57.67777777777778,57.67777777777778,57.67777777777778,57.67777777777778,57.67777777777778,57.67777777777778,57.67777777777778,1079.0,1079.0,1079.0,1079.0,1079.0,1079.0,1079.0,1079.0,1079.0
1,0,1,0,5,7.1084465312275,3.8111512117964415,5.538550509890235,6.557443271633368,7.112262145957651,0.0,11.26300417440518,14.200358238455014,3.811443819886456,57.31111111111111,57.31111111111111,57.31111111111111,57.31111111111111,57.31111111111111,57.31111111111111,57.31111111111111,57.31111111111111,57.31111111111111,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0
1,0,1,0,5,7.017361235824901,3.820133006590687,5.511805582934195,6.412124788285108,7.071980642360467,0.0,11.262749543137389,14.207587026469652,3.8261431284381433,57.17777777777778,57.17777777777778,57.17777777777778,57.17777777777778,57.17777777777778,57.17777777777778,57.17777777777778,57.17777777777778,57.17777777777778,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0
1,0,1,0,10,7.11713586219807,3.8475690527883857,5.5030540132680015,6.511151245114816,7.090372324359159,0.0,11.109519485825215,14.209763772621065,3.836720709838143,56.91111111111111,56.91111111111111,56.91111111111111,56.91111111111111,56.91111111111111,56.91111111111111,56.91111111111111,56.91111111111111,56.91111111111111,1775.0,1775.0,1775.0,1775.0,1775.0,1775.0,1775.0,1775.0,1775.0
1,0,1,0,10,7.033560324047032,3.8324999218245366,5.4564463109200485,6.440820734460671,7.0234705377539735,0.0,11.070096514347856,14.08539832628509,3.796483166569794,57.355555555555554,57.355555555555554,57.355555555555554,57.355555555555554,57.355555555555554,57.355555555555554,57.355555555555554,57.355555555555554,57.355555555555554,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0
1,0,1,0,10,7.04596413664492,3.864820550091022,5.477862184927398,6.375896027338666,7.083794972682002,0.0,10.999957960641613,14.167387525556933,3.829552204635716,56.227777777777774,56.227777777777774,56.227777777777774,56.227777777777774,56.227777777777774,56.227777777777774,56.227777777777774,56.227777777777774,56.227777777777774,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0
1,0,1,0,10,7.089729515206537,3.807300417059539,5.532362689059814,6.440982933962619,7.0974716753525415,0.0,11.12462098021641,14.18929566673176,3.824826248956918,56.20555555555556,56.20555555555556,56.20555555555556,56.20555555555556,56.20555555555556,56.20555555555556,56.20555555555556,56.20555555555556,56.20555555555556,1775.0,1775.0,1775.0,1775.0,1775.0,1775.0,1775.0,1775.0,1775.0
1,0,1,0,10,7.040872475705172,3.851487212099323,5.535467072842575,6.484821794733069,7.264190642804984,0.0,11.072425185513856,14.22555491831742,3.85449544385165,55.93888888888889,55.93888888888889,55.93888888888889,55.93888888888889,55.93888888888889,55.93888888888889,55.93888888888889,55.93888888888889,55.93888888888889,1775.0,1775.0,1775.0,1775.0,1775.0,1775.0,1775.0,1775.0,1775.0
1,0,0,1,1,7.253040770183079,3.973201670816808,5.632762590054955,6.671228540357254,7.51832227329117,8.32884498138087,11.654566701864772,14.285229701862653,3.960136114898028,50.69444444444444,50.69444444444444,50.69444444444444,50.69444444444444,50.69444444444444,50.69444444444444,50.69444444444444,50.69444444444444,50.69444444444444,977.8111111111112,977.8111111111112,977.8111111111112,977.8111111111112,977.8111111111112,977.8111111111112,977.8111111111112,977.8111111111112,977.8111111111112
1,0,0,1,1,7.247030962536419,3.950782622042928,5.587589317102633,6.789565857435484,7.519505161597532,5.303715515946131,11.508523903950552,14.616068881832971,3.977993038952602,44.16111111111111,44.16111111111111,44.16111111111111,44.16111111111111,44.16111111111111,44.16111111111111,44.16111111111111,44.16111111111111,44.16111111111111,888.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0
1,0,0,1,1,7.302631432970014,3.8999385092521712,5.680524149001432,6.806082826419386,7.663430323027456,8.345627746189024,11.574748586263128,14.575029603315528,3.962025043908188,55.73888888888889,55.73888888888889,55.73888888888889,55.73888888888889,55.73888888888889,55.73888888888889,55.73888888888889,55.73888888888889,55.73888888888889,884.8166666666667,884.8166666666667,884.8166666666667,884.8166666666667,884.8166666666667,884.8166666666667,884.8166666666667,884.8166666666667,884.8166666666667
1,0,0,1,1,7.186160855821946,3.8961003271741688,5.5774827777598,6.738999832292698,7.403642506177013,5.352158434762257,11.618809254625983,14.511363776381252,3.977293712060338,43.37222222222222,43.37222222222222,43.37222222222222,43.37222222222222,43.37222222222222,43.37222222222222,43.37222222222222,43.37222222222222,43.37222222222222,983.4944444444444,983.4944444444444,983.4944444444444,983.4944444444444,983.4944444444444,983.4944444444444,983.4944444444444,983.4944444444444,983.4944444444444
1,0,0,1,1,7.15399471914118,3.891029432109878,5.579374450625449,6.596384246935441,7.369725098759559,5.289383623471341,11.464167716049804,14.288975709876938,3.956059996915254,44.583333333333336,44.583333333333336,44.583333333333336,44.583333333333336,44.583333333333336,44.583333333333336,44.583333333333336,44.583333333333336,44.583333333333336,983.8111111111112,983.8111111111112,983.8111111111112,983.8111111111112,983.8111111111112,983.8111111111112,983.8111111111112,983.8111111111112,983.8111111111112
1,0,0,1,5,7.08442118054145,3.805970876648509,5.564760240730844,6.508613493802661,7.039259283969224,5.166107055696624,11.286487500012614,14.05716117268538,3.903313083322212,39.54444444444445,39.54444444444445,39.54444444444445,39.54444444444445,39.54444444444445,39.54444444444445,39.54444444444445,39.54444444444445,39.54444444444445,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0
1,0,0,1,5,7.124460776330922,3.8046752965727375,5.564970320847351,6.501027296227547,7.247520919244615,5.247293117497099,11.11968716685186,14.019251882995444,3.8859398534025975,39.3,39.3,39.3,39.3,39.3,39.3,39.3,39.3,39.3,1079.0,1079.0,1079.0,1079.0,1079.0,1079.0,1079.0,1079.0,1079.0
1,0,0,1,5,7.037657412082707,3.842198888715184,5.442331013460874,6.525389056161972,7.0937590377676925,5.200641752360101,11.188277184699496,13.762308537502296,3.933913032305111,39.50555555555555,39.50555555555555,39.50555555555555,39.50555555555555,39.50555555555555,39.50555555555555,39.50555555555555,39.50555555555555,39.50555555555555,1079.0,1079.0,1079.0,1079.0,1079.0,1079.0,1079.0,1079.0,1079.0
1,0,0,1,5,7.152347419782422,3.8371013208997744,5.502904580197661,6.5242017097958005,7.122000012119023,5.214371148112049,11.528432481380737,13.8893529074042,3.887378711444825,39.46666666666667,39.46666666666667,39.46666666666667,39.46666666666667,39.46666666666667,39.46666666666667,39.46666666666667,39.46666666666667,39.46666666666667,1604.8222222222223,1604.8222222222223,1604.8222222222223,1604.8222222222223,1604.8222222222223,1604.8222222222223,1604.8222222222223,1604.8222222222223,1604.8222222222223
1,0,0,1,5,7.039097506128234,3.8406940617323366,5.47417478401819,6.460483956681945,7.145876673022918,5.172478999830438,11.337473012184844,13.808035370329666,3.903319077229147,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,1604.8722222222225,1604.8722222222225,1604.8722222222225,1604.8722222222225,1604.8722222222225,1604.8722222222225,1604.8722222222225,1604.8722222222225,1604.8722222222225
1,0,0,1,10,7.086210842653936,3.815277931866104,5.6353678394962,6.464163974916668,7.21698696936163,5.2192337963878135,11.400320222301271,13.979982771599207,3.8929246233529726,39.105555555555554,39.105555555555554,39.105555555555554,39.105555555555554,39.105555555555554,39.105555555555554,39.105555555555554,39.105555555555554,39.105555555555554,1775.0,1775.0,1775.0,1775.0,1775.0,1775.0,1775.0,1775.0,1775.0
1,0,0,1,10,7.036356347170012,3.8199962661486624,5.55823829630821,6.501262920210138,7.20481055570956,5.203849081608271,11.15765291354892,13.98395502528055,3.872914259391334,39.394444444444446,39.394444444444446,39.394444444444446,39.394444444444446,39.394444444444446,39.394444444444446,39.394444444444446,39.394444444444446,39.394444444444446,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0
1,0,0,1,10,7.016358697629911,3.7957164381679593,5.555664746085021,6.460582785362976,7.074247308206216,5.194686800363635,11.140682768683169,13.84958520335473,3.888964819104589,40.03333333333333,40.03333333333333,40.03333333333333,40.03333333333333,40.03333333333333,40.03333333333333,40.03333333333333,40.03333333333333,40.03333333333333,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0
1,0,0,1,10,7.074038584752638,3.8508222903068217,5.513168728398734,6.555526043316435,7.214063296285328,5.180963290142784,11.27902245692288,13.868810641949416,3.908998146617245,39.227777777777774,39.227777777777774,39.227777777777774,39.227777777777774,39.227777777777774,39.227777777777774,39.227777777777774,39.227777777777774,39.227777777777774,1775.0,1775.0,1775.0,1775.0,1775.0,1775.0,1775.0,1775.0,1775.0
1,0,0,1,10,7.068821124965235,3.8916631294094617,5.570866821034104,6.569918950755195,7.129406247079231,5.133448352061362,11.314110876462369,13.959532789966842,3.878060709897078,39.58888888888889,39.58888888888889,39.58888888888889,39.58888888888889,39.58888888888889,39.58888888888889,39.58888888888889,39.58888888888889,39.58888888888889,1775.0,1775.0,1775.0,1775.0,1775.0,1775.0,1775.0,1775.0,1775.0
4,1,0,0,1,17.077077581764495,9.798785023986444,9.662676341329623,12.331201072087556,17.547769249079597,0.0,24.25874387021354,31.70723022778505,7.766691896473517,727.6166666666667,727.6166666666667,727.6166666666667,727.6166666666667,727.6166666666667,727.6166666666667,727.6166666666667,727.6166666666667,727.6166666666667,935.0888888888888,935.0888888888888,935.0888888888888,935.0888888888888,935.0888888888888,935.0888888888888,935.0888888888888,935.0888888888888,935.0888888888888
4,1,0,0,1,7.257850681291473,3.90817730000318,5.790714867745714,7.070890016126258,7.522087953229343,0.0,11.517086526039586,14.720494671401086,3.942977490482576,158.74444444444444,158.74444444444444,158.74444444444444,158.74444444444444,158.74444444444444,158.74444444444444,158.74444444444444,158.74444444444444,158.74444444444444,1077.0611111111111,1077.0611111111111,1077.0611111111111,1077.0611111111111,1077.0611111111111,1077.0611111111111,1077.0611111111111,1077.0611111111111,1077.0611111111111
4,1,0,0,1,7.261219920543761,3.925303066134142,5.875331903222001,7.10084287075946,7.674928403235064,0.0,11.508333131684717,14.879259443717627,3.968075145177018,159.61111111111111,159.61111111111111,159.61111111111111,159.61111111111111,159.61111111111111,159.61111111111111,159.61111111111111,159.61111111111111,159.61111111111111,1058.7111111111112,1058.7111111111112,1058.7111111111112,1058.7111111111112,1058.7111111111112,1058.7111111111112,1058.7111111111112,1058.7111111111112,1058.7111111111112
4,1,0,0,1,7.5722839620125475,4.001098303572324,6.046589362012344,7.429001555194291,8.056155349025628,0.0,12.216381094363893,15.95584554505613,4.0971837602137295,187.2277777777778,187.2277777777778,187.2277777777778,187.2277777777778,187.2277777777778,187.2277777777778,187.2277777777778,187.2277777777778,187.2277777777778,1037.9,1037.9,1037.9,1037.9,1037.9,1037.9,1037.9,1037.9,1037.9
4,1,0,0,1,7.387620287054012,4.011088762138704,5.956730470876823,7.326579074436475,7.898216433656456,0.0,11.756503762404527,15.23174687417402,4.025985888485019,174.5222222222222,174.5222222222222,174.5222222222222,174.5222222222222,174.5222222222222,174.5222222222222,174.5222222222222,174.5222222222222,174.5222222222222,1051.5555555555557,1051.5555555555557,1051.5555555555557,1051.5555555555557,1051.5555555555557,1051.5555555555557,1051.5555555555557,1051.5555555555557,1051.5555555555557
4,1,0,0,5,7.805150918236006,4.400490198927304,6.833330678545456,8.116086369866704,8.52186068976311,0.0,11.65522473338534,15.334797882399206,4.508642302196199,154.99444444444444,154.99444444444444,154.99444444444444,154.99444444444444,154.99444444444444,154.99444444444444,154.99444444444444,154.99444444444444,154.99444444444444,1757.7333333333331,1757.7333333333331,1757.7333333333331,1757.7333333333331,1757.7333333333331,1757.7333333333331,1757.7333333333331,1757.7333333333331,1757.7333333333331
4,1,0,0,5,7.783754870482842,4.289505537799149,6.710818714125293,7.915443720673387,8.411818054954274,0.0,11.675243231496136,15.302754123053898,4.413369687662688,156.72222222222223,156.72222222222223,156.72222222222223,156.72222222222223,156.72222222222223,156.72222222222223,156.72222222222223,156.72222222222223,156.72222222222223,1760.0,1760.0,1760.0,1760.0,1760.0,1760.0,1760.0,1760.0,1760.0
4,1,0,0,5,7.743513150045208,4.375349195188685,6.75687465646338,7.971594258553746,8.535899480792127,0.0,11.572759183587529,15.15707269101809,4.429016632697647,155.45555555555555,155.45555555555555,155.45555555555555,155.45555555555555,155.45555555555555,155.45555555555555,155.45555555555555,155.45555555555555,155.45555555555555,1759.7888888888888,1759.7888888888888,1759.7888888888888,1759.7888888888888,1759.7888888888888,1759.7888888888888,1759.7888888888888,1759.7888888888888,1759.7888888888888
4,1,0,0,5,7.756659838131493,4.299041166239242,6.526346145185545,7.806658935256382,8.367152366190567,0.0,11.66985259473759,15.218396743187126,4.41036823583967,155.0611111111111,155.0611111111111,155.0611111111111,155.0611111111111,155.0611111111111,155.0611111111111,155.0611111111111,155.0611111111111,155.0611111111111,1758.0,1758.0,1758.0,1758.0,1758.0,1758.0,1758.0,1758.0,1758.0
4,1,0,0,5,7.790752059480748,4.429379235827556,6.780404717145094,8.043497528372388,8.603160591404949,0.0,11.623673945760782,15.288400146903426,4.491800653875488,154.45555555555555,154.45555555555555,154.45555555555555,154.45555555555555,154.45555555555555,154.45555555555555,154.45555555555555,154.45555555555555,154.45555555555555,1758.5277777777778,1758.5277777777778,1758.5277777777778,1758.5277777777778,1758.5277777777778,1758.5277777777778,1758.5277777777778,1758.5277777777778,1758.5277777777778
4,1,0,0,10,7.709775989326409,4.239065879359729,6.866590983703769,7.826083940046656,8.431584657597174,0.0,11.718183227388431,15.186850188566794,4.359240784635702,157.81666666666666,157.81666666666666,157.81666666666666,157.81666666666666,157.81666666666666,157.81666666666666,157.81666666666666,157.81666666666666,157.81666666666666,1787.6333333333334,1787.6333333333334,1787.6333333333334,1787.6333333333334,1787.6333333333334,1787.6333333333334,1787.6333333333334,1787.6333333333334,1787.6333333333334
4,1,0,0,10,7.7781264576440305,4.366286843193643,6.802676006238119,8.023873712295389,8.447273836880472,0.0,11.612967154692162,15.216927689983295,4.441792338726184,154.98888888888888,154.98888888888888,154.98888888888888,154.98888888888888,154.98888888888888,154.98888888888888,154.98888888888888,154.98888888888888,154.98888888888888,1787.3111111111111,1787.3111111111111,1787.3111111111111,1787.3111111111111,1787.3111111111111,1787.3111111111111,1787.3111111111111,1787.3111111111111,1787.3111111111111
4,1,0,0,10,7.740171715516725,4.308692270428911,6.625270170831842,7.955998106345143,8.346515459702312,0.0,11.599236015676173,15.193489742349534,4.423998678425922,154.86666666666667,154.86666666666667,154.86666666666667,154.86666666666667,154.86666666666667,154.86666666666667,154.86666666666667,154.86666666666667,154.86666666666667,1787.4611111111112,1787.4611111111112,1787.4611111111112,1787.4611111111112,1787.4611111111112,1787.4611111111112,1787.4611111111112,1787.4611111111112,1787.4611111111112
4,1,0,0,10,7.642411678273421,4.2014577275435645,6.456986151390256,7.725388098333497,8.199449629599158,0.0,11.608334850435892,15.11177391615132,4.314887334264561,154.50555555555556,154.50555555555556,154.50555555555556,154.50555555555556,154.50555555555556,154.50555555555556,154.50555555555556,154.50555555555556,154.50555555555556,1787.0,1787.0,1787.0,1787.0,1787.0,1787.0,1787.0,1787.0,1787.0
4,1,0,0,10,7.860007443858735,4.408757159635364,6.745876132715411,8.060132272521587,8.639454453672403,0.0,11.80300027015392,15.37705648777742,4.476722995890899,158.4777777777778,158.4777777777778,158.4777777777778,158.4777777777778,158.4777777777778,158.4777777777778,158.4777777777778,158.4777777777778,158.4777777777778,1787.3111111111111,1787.3111111111111,1787.3111111111111,1787.3111111111111,1787.3111111111111,1787.3111111111111,1787.3111111111111,1787.3111111111111,1787.3111111111111
4,0,1,0,1,7.388441917332202,3.969033548752077,5.956297775200188,7.258867049584236,7.712395246282299,9.79245174683519,11.585135616412192,15.035455043365548,4.047680460416497,196.08333333333331,196.08333333333331,196.08333333333331,196.08333333333331,196.08333333333331,196.08333333333331,196.08333333333331,196.08333333333331,196.08333333333331,1100.6833333333334,1100.6833333333334,1100.6833333333334,1100.6833333333334,1100.6833333333334,1100.6833333333334,1100.6833333333334,1100.6833333333334,1100.6833333333334
4,0,1,0,1,7.290681517385042,3.913973062612945,5.875510467873145,7.179650432349398,7.489461512357404,6.033102867953537,11.494330252153166,14.796132995996876,3.9901590629552905,176.91666666666666,176.91666666666666,176.91666666666666,176.91666666666666,176.91666666666666,176.91666666666666,176.91666666666666,176.91666666666666,176.91666666666666,1177.888888888889,1177.888888888889,1177.888888888889,1177.888888888889,1177.888888888889,1177.888888888889,1177.888888888889,1177.888888888889,1177.888888888889
4,0,1,0,1,7.329097239811205,3.915972479403408,5.847680093909466,7.142485333337775,7.563805762760752,6.123787654105514,11.552477428050826,14.889731669322222,4.01544782492086,178.98888888888888,178.98888888888888,178.98888888888888,178.98888888888888,178.98888888888888,178.98888888888888,178.98888888888888,178.98888888888888,178.98888888888888,1161.3666666666666,1161.3666666666666,1161.3666666666666,1161.3666666666666,1161.3666666666666,1161.3666666666666,1161.3666666666666,1161.3666666666666,1161.3666666666666
4,0,1,0,1,7.309076861023171,3.880888429996986,5.8239846633650005,7.1470259158476654,7.558762257004977,6.134225037728682,11.575211284997737,14.835365067998586,3.991364280986455,182.54444444444445,182.54444444444445,182.54444444444445,182.54444444444445,182.54444444444445,182.54444444444445,182.54444444444445,182.54444444444445,182.54444444444445,1130.2944444444445,1130.2944444444445,1130.2944444444445,1130.2944444444445,1130.2944444444445,1130.2944444444445,1130.2944444444445,1130.2944444444445,1130.2944444444445
